id,source_document_id,record_type,external_ref,source_page,record_date_text,raw_text,payload,extraction_notes
f9a37882-5d17-56cc-a5df-ef73c6372084,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK443 SCEPTRE C20140,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 33, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31553, ""licence_y_n"": """", ""lk_number"": ""LK443"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.98, ""port_letters_and_number"": ""LK443"", ""registered_tonnage"": 2.81, ""rss_number"": ""C20140"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 35.022, ""vessel_name"": ""SCEPTRE"", ""year_built"": 2011}",
3928d754-a7e0-516d-bb4f-ccefcaa33106,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK806 OLIVIA ROSE C17235,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 90, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 25701, ""licence_y_n"": """", ""lk_number"": ""LK806"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.4, ""port_letters_and_number"": ""LK806"", ""registered_tonnage"": 4.79, ""rss_number"": ""C17235"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 69.648, ""vessel_name"": ""OLIVIA ROSE"", ""year_built"": 2001}",
b0799cc5-d126-5878-9b84-2b878eafd4e0,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK239 BRIGHTER MORN C16068,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 135, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""PLYMOUTH"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 24294, ""licence_y_n"": """", ""lk_number"": ""LK239"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.99, ""port_letters_and_number"": ""LK239"", ""registered_tonnage"": 12.42, ""rss_number"": ""C16068"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 101.709, ""vessel_name"": ""BRIGHTER MORN"", ""year_built"": 1997}",
92e80e77-f39d-5147-970c-d701925fd6d5,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK115 BOY ADRIAN A12529,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 35, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30146, ""licence_y_n"": """", ""lk_number"": ""LK115"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.73, ""port_letters_and_number"": ""LK115"", ""registered_tonnage"": 3.67, ""rss_number"": ""A12529"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 38.167, ""vessel_name"": ""BOY ADRIAN"", ""year_built"": 1985}",
3e262eae-6e54-5536-b2c9-c145076db42b,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK25 ELONA C16378,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 22, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""SCALLOWAY AND ISLES"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31756, ""licence_y_n"": """", ""lk_number"": ""LK25"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.1, ""port_letters_and_number"": ""LK25"", ""registered_tonnage"": 1.58, ""rss_number"": ""C16378"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 23.015, ""vessel_name"": ""ELONA"", ""year_built"": 1972}",
22c4f290-9579-53a3-9d5b-5787e64142fc,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK3 UTILISE B11270,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 26, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WEST MAINLAND (SHETLAND)"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30351, ""licence_y_n"": """", ""lk_number"": ""LK3"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.3, ""port_letters_and_number"": ""LK3"", ""registered_tonnage"": 5.63, ""rss_number"": ""B11270"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 34.94, ""vessel_name"": ""UTILISE"", ""year_built"": """"}",
5c811ec2-39a1-5fa5-82b1-7e5649905d1a,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK72 DONNA ROSE A21956,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""FRA"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 90, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WEST MAINLAND (SHETLAND)"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 21630, ""licence_y_n"": """", ""lk_number"": ""LK72"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.9, ""port_letters_and_number"": ""LK72"", ""registered_tonnage"": 5.97, ""rss_number"": ""A21956"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 73.071, ""vessel_name"": ""DONNA ROSE"", ""year_built"": 1968}",
814da73d-0f6a-5f82-84af-138352caa53e,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK298 VERANIA II B14724,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 94, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31481, ""licence_y_n"": """", ""lk_number"": ""LK298"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.2, ""port_letters_and_number"": ""LK298"", ""registered_tonnage"": 2.58, ""rss_number"": ""B14724"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 65.178, ""vessel_name"": ""VERANIA II"", ""year_built"": 1996}",
0bfd146c-32e0-5dfd-872b-b25227d7d8dc,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK803 SHALIMAR L.M A24604,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 59, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33589, ""licence_y_n"": """", ""lk_number"": ""LK803"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7, ""port_letters_and_number"": ""LK803"", ""registered_tonnage"": 3.5, ""rss_number"": ""A24604"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 47.55, ""vessel_name"": ""SHALIMAR L.M"", ""year_built"": 1988}",
abb9ccdc-6abb-5676-b51c-9700938d32eb,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK96 BROTHERS B10300,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""EIR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 21, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""WHALSAY AND SKERRIES"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 33619, ""licence_y_n"": """", ""lk_number"": ""LK96"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.23, ""port_letters_and_number"": ""LK96"", ""registered_tonnage"": 2.55, ""rss_number"": ""B10300"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 24.09, ""vessel_name"": ""BROTHERS"", ""year_built"": 1988}",
52dd9cb7-6594-58aa-9bed-8d6f233194b3,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK889 EXCALIBUR B14865,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 97, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""YELL AND FETLAR"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30881, ""licence_y_n"": """", ""lk_number"": ""LK889"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.7, ""port_letters_and_number"": ""LK889"", ""registered_tonnage"": 7.5, ""rss_number"": ""B14865"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 80.704, ""vessel_name"": ""EXCALIBUR"", ""year_built"": 1996}",
957489e0-a3bd-5d71-8a0f-e9c9c236fbeb,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK989 EMERITUS B13349,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 42, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""CENTRAL MAINLAND (SHETLAND)"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30769, ""licence_y_n"": """", ""lk_number"": ""LK989"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.17, ""port_letters_and_number"": ""LK989"", ""registered_tonnage"": 1.23, ""rss_number"": ""B13349"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 33.955, ""vessel_name"": ""EMERITUS"", ""year_built"": 1992}",
0c457584-b991-5244-a0fa-e4e5e01afbdf,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK1011 WEXFORDIAN 3 A16421,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 44, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 23528, ""licence_y_n"": """", ""lk_number"": ""LK1011"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.45, ""port_letters_and_number"": ""LK1011"", ""registered_tonnage"": 3.79, ""rss_number"": ""A16421"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 44.728, ""vessel_name"": ""WEXFORDIAN 3"", ""year_built"": 1988}",
b53041a2-b3b1-5fa9-9248-3949e557989e,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK12 ANDERS A12475,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""EIR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 22, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30143, ""licence_y_n"": """", ""lk_number"": ""LK12"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.4, ""port_letters_and_number"": ""LK12"", ""registered_tonnage"": 1.85, ""rss_number"": ""A12475"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 26.732, ""vessel_name"": ""ANDERS"", ""year_built"": 1986}",
d7e3fa04-179d-5d3e-b641-79426297a1ac,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK137 BOY FRAZER B10767,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 64, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 22538, ""licence_y_n"": """", ""lk_number"": ""LK137"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 7.25, ""port_letters_and_number"": ""LK137"", ""registered_tonnage"": 2.09, ""rss_number"": ""B10767"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 48.737, ""vessel_name"": ""BOY FRAZER"", ""year_built"": 1989}",
81daf8ca-21a9-5dcf-85ce-b207342c4a07,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK16 BRIGHT RAY 11 A12120,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": """", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 90, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30644, ""licence_y_n"": """", ""lk_number"": ""LK16"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.77, ""port_letters_and_number"": ""LK16"", ""registered_tonnage"": 6.89, ""rss_number"": ""A12120"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 72.511, ""vessel_name"": ""BRIGHT RAY 11"", ""year_built"": 1982}",
8b04a5d3-38b0-5100-b098-1559b48a8744,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK21 VALENTIA C20182,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""IRL"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 246, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 60172, ""licence_y_n"": """", ""lk_number"": ""LK21"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.2, ""port_letters_and_number"": ""LK21"", ""registered_tonnage"": 5.74, ""rss_number"": ""C20182"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 141.98, ""vessel_name"": ""VALENTIA"", ""year_built"": 2012}",
e9ddc43e-40c3-5372-99dd-14e24132c721,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK339 IVY LEAF A11894,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 61, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""W"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30742, ""licence_y_n"": """", ""lk_number"": ""LK339"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.24, ""port_letters_and_number"": ""LK339"", ""registered_tonnage"": 7.06, ""rss_number"": ""A11894"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 61.823, ""vessel_name"": ""IVY LEAF"", ""year_built"": 1973}",
65b2c13d-6b1a-5a13-b732-e3a36349eb2c,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK3452 LESLEY A C18176,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 31, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 24095, ""licence_y_n"": """", ""lk_number"": ""LK3452"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.85, ""port_letters_and_number"": ""LK3452"", ""registered_tonnage"": 1.55, ""rss_number"": ""C18176"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 31.417, ""vessel_name"": ""LESLEY A"", ""year_built"": 1985}",
a76e8ed4-2670-51b4-b158-badf021d42ed,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK369 LIBERTY C17202,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 89.91, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 31006, ""licence_y_n"": """", ""lk_number"": ""LK369"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 8.32, ""port_letters_and_number"": ""LK369"", ""registered_tonnage"": 6.86, ""rss_number"": ""C17202"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 69.33, ""vessel_name"": ""LIBERTY"", ""year_built"": 2000}",
5d655f4c-1226-586f-91e2-d4dd63713a76,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK946 BRAVEHEART C16491,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 119, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""S"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30921, ""licence_y_n"": """", ""lk_number"": ""LK946"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.75, ""port_letters_and_number"": ""LK946"", ""registered_tonnage"": 12.44, ""rss_number"": ""C16491"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 95.378, ""vessel_name"": ""BRAVEHEART"", ""year_built"": 1998}",
31c19032-1746-54d4-bbc2-b6b759be4505,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK973 BE READY B14660,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 20.89, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""LERWICK"", ""hull_material"": ""F"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30624, ""licence_y_n"": """", ""lk_number"": ""LK973"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 6.3, ""port_letters_and_number"": ""LK973"", ""registered_tonnage"": 1.45, ""rss_number"": ""B14660"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 24.836, ""vessel_name"": ""BE READY"", ""year_built"": 1996}",
4769b555-ae5d-5ea6-947a-42aef2d094f8,7e7fc9c2-1aad-5b5d-b9bd-d6c62fa49deb,official_snapshot_row,January 2015 LK40 ARCTIC SOLITAIRE B14991,,January 2015,,"{""administrative_country"": """", ""administrative_port"": ""LERWICK"", ""country_of_build"": ""GBR"", ""ec_calculated_gross_tonnage"": """", ""engine_power_kw"": 100.71, ""fish_producer_organisation"": ""NON-SECTOR"", ""home_port"": ""MALLAIG"", ""hull_material"": ""S"", ""length_class"": ""10m and under"", ""licence_category"": ""CATEGORY A (10 METRE AND UNDER)"", ""licence_number"": 30866, ""licence_y_n"": """", ""lk_number"": ""LK40"", ""official_snapshot"": ""January 2015"", ""overall_length_m"": 9.95, ""port_letters_and_number"": ""LK40"", ""registered_tonnage"": 13.85, ""rss_number"": ""B14991"", ""scallop_licence_y_n"": ""N"", ""shellfish_licence"": """", ""snapshot_year"": 2015, ""source"": ""GOV.UK UK fishing vessel lists"", ""source_url"": ""https://assets.publishing.service.gov.uk/media/661f841a9bf3b7616bbd3d23/January_2015_Under_10m_vessel_list.xlsx"", ""vessel_capacity_units"": 90.094, ""vessel_name"": ""ARCTIC SOLITAIRE"", ""year_built"": 1997}",
