id,source_document_id,source_record_id,asset_type,title,external_ref,image_url,thumbnail_url,page_url,rights_note,payload
08243be3-2975-58ce-9fcb-80404bc29baa,c64f8fcb-8121-554e-9c9e-72928c104811,cb858c4a-5a05-53bf-93d6-9c1e1b901ef9,photo_reference,LK347 STARINA - C 4329/21,C 4329/21,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK347"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4329/21"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4329/21 LK 347 STARINA 1976 48 TRAWLER BERTHED 1994 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""48"", ""vessel_name"": ""STARINA"", ""year_built"": ""1976""}"
98e63741-24c1-5799-b00d-5c51f1f4eae3,c64f8fcb-8121-554e-9c9e-72928c104811,1004ec71-39d9-5118-980c-0b26349ceadc,photo_reference,LK353 INTREPID - D 0001747,D 0001747,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""LINE FISHER"", ""lk_number"": ""LK353"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001747"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001747 LK 353 INTREPID 1978 GT 5 LINE FISHER BERTHED 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 5"", ""vessel_name"": ""INTREPID"", ""year_built"": ""1978""}"
d1e1229b-6449-5524-b9a0-5a46fab2acf8,c64f8fcb-8121-554e-9c9e-72928c104811,4b33adc8-c046-5d82-9fa0-068c75c785ed,photo_reference,LK361 SANTOS - C 5140/4,C 5140/4,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK361"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 5140/4"", ""photo_year"": ""1997"", ""photo_year_raw"": ""1997"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 5140/4 LK 361 SANTOS 1987 381 TRAWLER BERTHED 1997 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""381"", ""vessel_name"": ""SANTOS"", ""year_built"": ""1987""}"
9603361d-f0c2-554c-8eff-ed976f7ce70e,c64f8fcb-8121-554e-9c9e-72928c104811,6256d8e4-4217-5104-a8cf-98f4d1a1feda,photo_reference,LK362 CHARISMA - M 790/21,M 790/21,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK362"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 790/21"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 790/21 LK 362 CHARISMA 1979 127 SEINE NETTER UNDERWAY 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""127"", ""vessel_name"": ""CHARISMA"", ""year_built"": ""1979""}"
ab45b6e7-478b-570e-932d-0d62e1be50a6,c64f8fcb-8121-554e-9c9e-72928c104811,449a0485-4d73-5e52-8875-d468ec5c6d43,photo_reference,LK362 CHARISMA - C 4410/25,C 4410/25,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK362"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4410/25"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4410/25 LK 362 CHARISMA 1979 526 TRAWLER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""526"", ""vessel_name"": ""CHARISMA"", ""year_built"": ""1979""}"
e8fadda8-059d-5730-8bbf-21bc67bae78d,c64f8fcb-8121-554e-9c9e-72928c104811,3129ebdc-69cc-511c-8c9c-4f08025dc81e,photo_reference,LK362 CHARISMA - C 4401/35A,C 4401/35A,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK362"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4401/35A"", ""photo_year"": ""1995"", ""photo_year_raw"": ""1995"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4401/35A LK 362 CHARISMA 1995 1461 TRAWLER BERTHED 1995 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""1461"", ""vessel_name"": ""CHARISMA"", ""year_built"": ""1995""}"
0c690c6c-4e0a-532c-90fd-0f74503e5377,c64f8fcb-8121-554e-9c9e-72928c104811,9ff4e1f9-631d-51a8-b131-4e6f42e0e5eb,photo_reference,LK367 FREEDOM - M 199/25,M 199/25,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1950s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK367"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 199/25"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""M 199/25 LK 367 FREEDOM 1956 23 TRAWLER BERTHED 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""23"", ""vessel_name"": ""FREEDOM"", ""year_built"": ""1956""}"
8b3b86f4-1ca0-504c-a388-edbaaabfcb31,c64f8fcb-8121-554e-9c9e-72928c104811,9a49fdbf-c217-548b-842a-ecca0a3ec274,photo_reference,LK371 DEFIANT - C 4795/7,C 4795/7,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK371"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4795/7"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""C 4795/7 LK 371 DEFIANT 1987 GT 241 SEINE NETTER UNDERWAY no VSAT 1993 LERWICK"", ""remarks"": ""no VSAT"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 241"", ""vessel_name"": ""DEFIANT"", ""year_built"": ""1987""}"
b11fed01-6b4a-547f-bc89-d64ae036dfbe,c64f8fcb-8121-554e-9c9e-72928c104811,697b47e6-0f51-5e7c-8e70-50a6107f0a31,photo_reference,LK371 DEFIANT - C 4576/23,C 4576/23,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK371"", ""photo_decade"": ""2000s"", ""photo_ref"": ""C 4576/23"", ""photo_year"": ""2001"", ""photo_year_raw"": ""2001"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON SLIPWAY"", ""raw_line"": ""C 4576/23 LK 371 DEFIANT 1987 GT 241 SEINE NETTER ON SLIPWAY 2001 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 241"", ""vessel_name"": ""DEFIANT"", ""year_built"": ""1987""}"
15b0a4d4-b67a-5902-ab97-ca222180e6aa,c64f8fcb-8121-554e-9c9e-72928c104811,cbde5767-ab3a-5c03-892f-78dd35e9a146,photo_reference,LK371 DEFIANT - D 0001719,D 0001719,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK371"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001719"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""D 0001719 LK 371 DEFIANT 1987 GT 241 SEINE NETTER UNDERWAY with VSAT 2016 LERWICK"", ""remarks"": ""with VSAT"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 241"", ""vessel_name"": ""DEFIANT"", ""year_built"": ""1987""}"
62b4bbfd-ed9b-545b-bb6d-ffa02a405aa9,c64f8fcb-8121-554e-9c9e-72928c104811,0533fb0e-5e75-542e-a892-9aafe94604ad,photo_reference,LK372 CORNUCOPIA - C 4328/13,C 4328/13,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""SCALLOPER"", ""lk_number"": ""LK372"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4328/13"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4328/13 LK 372 CORNUCOPIA 1991 16 SCALLOPER BERTHED 1994 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""16"", ""vessel_name"": ""CORNUCOPIA"", ""year_built"": ""1991""}"
be9a5fbd-565d-57c6-b8e7-cb3ceb6405de,c64f8fcb-8121-554e-9c9e-72928c104811,a7dbacd9-b673-5aa9-b546-63e7e02425cc,photo_reference,LK373 HERITAGE - C 4361/11A,C 4361/11A,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK373"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4361/11A"", ""photo_year"": ""1995"", ""photo_year_raw"": ""1995"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON SLIPWAY"", ""raw_line"": ""C 4361/11A LK 373 HERITAGE 1979 45 TRAWLER ON SLIPWAY 1995 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""45"", ""vessel_name"": ""HERITAGE"", ""year_built"": ""1979""}"
8dbea907-fbde-55f8-bafd-4e4b5f363714,c64f8fcb-8121-554e-9c9e-72928c104811,44e833f1-4c00-598b-82e5-402b34c76853,photo_reference,LK377 SCEPTRE - M 796/31,M 796/31,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": """", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK377"", ""photo_decade"": ""1960s"", ""photo_ref"": ""M 796/31"", ""photo_year"": ""1967"", ""photo_year_raw"": ""1967"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 796/31 LK 377 SCEPTRE 49 SEINE NETTER UNDERWAY 1967 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""49"", ""vessel_name"": ""SCEPTRE"", ""year_built"": """"}"
5463eb2e-a91e-5a61-a187-e502533439bc,c64f8fcb-8121-554e-9c9e-72928c104811,40420fd7-91c3-5a23-8267-befa2d07ff30,photo_reference,LK377 BE READY - C 4453/20,C 4453/20,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK377"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4453/20"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4453/20 LK 377 BE READY 1985 86 SEINE NETTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""86"", ""vessel_name"": ""BE READY"", ""year_built"": ""1985""}"
254cd290-73c2-5068-95d0-59be9d13f66b,c64f8fcb-8121-554e-9c9e-72928c104811,2e9160f7-6153-5ede-ab63-ee62ee0cecd1,photo_reference,LK377 ANGELINA - D 0004627,D 0004627,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK377"", ""photo_decade"": ""2020s"", ""photo_ref"": ""D 0004627"", ""photo_year"": ""2021"", ""photo_year_raw"": ""2021"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON SLIPWAY"", ""raw_line"": ""D 0004627 LK 377 ANGELINA 1989 GT 244 TRAWLER ON SLIPWAY 2021 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 244"", ""vessel_name"": ""ANGELINA"", ""year_built"": ""1989""}"
e98baff0-bb3a-5943-99a1-45896c4e8e41,c64f8fcb-8121-554e-9c9e-72928c104811,9b9527e1-246a-533a-aec7-f7c63102f605,photo_reference,LK378 FRANCHISE - M 804/33,M 804/33,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1960s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK378"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 804/33"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 804/33 LK 378 FRANCHISE 1969 24 SEINE NETTER UNDERWAY 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""24"", ""vessel_name"": ""FRANCHISE"", ""year_built"": ""1969""}"
309b9a5e-b9b9-5a96-aa1c-42045506b705,c64f8fcb-8121-554e-9c9e-72928c104811,4ec5f02c-0d52-56c4-b152-c87a4a323eef,photo_reference,LK378 TELSTAR - C 4352/15,C 4352/15,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK378"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4352/15"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4352/15 LK 378 TELSTAR 1988 55 SEINE NETTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""55"", ""vessel_name"": ""TELSTAR"", ""year_built"": ""1988""}"
5aa25ffe-d74c-5e18-81fe-5008fed18afd,c64f8fcb-8121-554e-9c9e-72928c104811,b80e5fb4-f6e5-5bc3-8324-89a5f3a66115,photo_reference,LK378 FISHER LAD - D 0001627,D 0001627,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""2010s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK378"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001627"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""D 0001627 LK 378 FISHER LAD 2012 GT 3 POTTER ON LAND stbd side view 2016 LERWICK"", ""remarks"": ""stbd side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 3"", ""vessel_name"": ""FISHER LAD"", ""year_built"": ""2012""}"
baa45523-0574-5366-a146-85328d5d5163,c64f8fcb-8121-554e-9c9e-72928c104811,457bead0-9121-5a92-862a-037d47e04ccb,photo_reference,LK378 FISHER LAD - D 0001628,D 0001628,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""2010s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK378"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001628"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""D 0001628 LK 378 FISHER LAD 2012 GT 3 POTTER ON LAND port side view 2016 LERWICK"", ""remarks"": ""port side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 3"", ""vessel_name"": ""FISHER LAD"", ""year_built"": ""2012""}"
ba4592e4-83f6-5785-83ab-cfd3f886d041,c64f8fcb-8121-554e-9c9e-72928c104811,ef7800a5-28bc-5e93-a064-908b63f70465,photo_reference,LK396 AZALEA - M 798/29A,M 798/29A,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK396"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 798/29A"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 798/29A LK 396 AZALEA 1980 319 TRAWLER UNDERWAY 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""319"", ""vessel_name"": ""AZALEA"", ""year_built"": ""1980""}"
8b46ec24-5a42-5e63-bf3e-c6eb483abdc6,c64f8fcb-8121-554e-9c9e-72928c104811,54ffdd7b-c878-511e-8eba-48d961a1255c,photo_reference,LK396 AZALEA - C 4403/24,C 4403/24,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK396"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4403/24"", ""photo_year"": ""1995"", ""photo_year_raw"": ""1995"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""C 4403/24 LK 396 AZALEA 1980 906 TRAWLER UNDERWAY 1995 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""906"", ""vessel_name"": ""AZALEA"", ""year_built"": ""1980""}"
3dc210ba-d5e1-5824-98f7-3fbb2164a427,c64f8fcb-8121-554e-9c9e-72928c104811,7e03aa11-b093-505c-873f-6b3229f3e41c,photo_reference,LK400 SURMOUNT - D 0001746,D 0001746,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""LINE FISHER"", ""lk_number"": ""LK400"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001746"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""D 0001746 LK 400 SURMOUNT 1982 GT 4 LINE FISHER ON LAND stbd side view 2016 LERWICK"", ""remarks"": ""stbd side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 4"", ""vessel_name"": ""SURMOUNT"", ""year_built"": ""1982""}"
d6b07b44-64e3-5f05-b409-80e5335004b0,c64f8fcb-8121-554e-9c9e-72928c104811,9ae88ee0-5850-50e1-b51a-1b255d5a9fc2,photo_reference,LK400 SURMOUNT - D 0001744,D 0001744,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""LINE FISHER"", ""lk_number"": ""LK400"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001744"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""D 0001744 LK 400 SURMOUNT 1982 GT 4 LINE FISHER ON LAND port side view 2016 LERWICK"", ""remarks"": ""port side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 4"", ""vessel_name"": ""SURMOUNT"", ""year_built"": ""1982""}"
7975f82f-74b6-5baf-90aa-f9e144358172,c64f8fcb-8121-554e-9c9e-72928c104811,8df62084-7d88-5b7a-b929-af749f381503,photo_reference,LK405 GOLDEN WAY - M 804/37,M 804/37,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": """", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK405"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 804/37"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""M 804/37 LK 405 GOLDEN WAY POTTER BERTHED 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": """", ""vessel_name"": ""GOLDEN WAY"", ""year_built"": """"}"
0971b1e2-d8d4-5aa0-b574-d9ff305a45be,c64f8fcb-8121-554e-9c9e-72928c104811,b11264b5-94da-5643-9392-5af1a33a8803,photo_reference,LK423 WINDERMERE - D 0001837,D 0001837,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK423"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001837"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""D 0001837 LK 423 WINDERMERE 1979 GT 4 POTTER ON LAND 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""99"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 4"", ""vessel_name"": ""WINDERMERE"", ""year_built"": ""1979""}"
